town,source_kind,topic,term,meeting_date,meeting_body,item_title,url,start_seconds,context
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2197s,2197,">> Has some heat seeeking. >> Yep. >> What What's our current drone? What do we have for a drone now? >> We have two drones. They're the DJI,"
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2198s,2198,">> Yep. >> What What's our current drone? What do we have for a drone now? >> We have two drones. They're the DJI, which are the Chinesemade drones. The"
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2221s,2221,"be used after a certain date. Um but those are they're at the station. If the drone pilots aren't working, then they have to come in, get called in, come in to work. the that drone the drone as a"
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2225s,2225,"drone pilots aren't working, then they have to come in, get called in, come in to work. the that drone the drone as a first responder could be launched immediately and uh it would be there"
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2263s,2263,"look in someone's windows and things like that. So, it would wouldn't be any different than our current drone policy. >> Okay. Thank you. >> Um, next one is"
Southington,transcript,drone,drone,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3015s,3015,doing uh with respect to that that we don't have the money for we we saw at a trade show it's called drone as a first responder it's incredible they're they're trying it out I think in New
Southington,transcript,drone,drone,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3024s,3024,they're trying it out I think in New York City out west and everything where um these drone hugs sit on top of uh their dispatch area when they get a call for uh shots fired in progress the Drone
Southington,transcript,drone,drone,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3030s,3030,um these drone hugs sit on top of uh their dispatch area when they get a call for uh shots fired in progress the Drone the someone enters something takes off from flies to the scene looks to see if
Southington,transcript,drone,drone,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3150s,3150,trouble our our cops are still cops and our people love that so what does the Drone cost that you were talking about around what was the price per year per year oh it's a lease
Southington,transcript,drone,drone,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3198s,3198,is okay so you don't have the smaller drones that are yeah we have you do have those we do have drone but it's not all we we go to scenes like we've had missing people and it it's uh but it's
Southington,transcript,drone,drone,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3211s,3211,missing people and it it's uh but it's one person that flies it yeah okay we we have a smaller drone that when our ER team goes out on sudden they can put it in a house and it can fly around the
Southington,transcript,drone,drone,2024-11-14,Board of Education,Board of Education 11/14/2024,https://www.youtube.com/watch?v=wVcQKwlFwTY&t=1050s,1050,[Music] that video was shot with assistance from a drone on the same day as our senior drone shot which will go in the yearbook all right let's
Southington,transcript,drone,drone,2024-11-14,Board of Education,Board of Education 11/14/2024,https://www.youtube.com/watch?v=wVcQKwlFwTY&t=1053s,1053,that video was shot with assistance from a drone on the same day as our senior drone shot which will go in the yearbook all right let's [Applause]
Southington,transcript,drone,drone,2024-01-22,Town Council,Town Council 1/22/2024,https://www.youtube.com/watch?v=grxS0_ytWHc&t=3639s,3639,nothing uh safety related with that um because it is uh essentially abandoned buildings we had a drone fly over and uh we're going to be doing some work based on the results of
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=775s,775,okay we're going to do this presentation in two parts first will be detective Marin Holtz we'll talk about our drone program that's a year old now and then I'll talk about the community survey
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=824s,824,having me speak on our year in review with the Southington Police Department's drone program we uh just finished up I think it was August was a year and um I think it's been a pretty good year for
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=834s,834,I think it's been a pretty good year for the program this is the Drone that we ended up going with it's the DJI matrice m30t I had a
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=836s,836,the program this is the Drone that we ended up going with it's the DJI matrice m30t I had a comes with the camera as a laser range
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=882s,882,Connecticut between then in the spring we chose the dji's m30t it was their Flagship drone made specifically for Public Safety July 22 we went live with the program
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=929s,929,sellington Bristol Plainville and Plymouth so when there's a ERT call out we use the Drone now to go out and assist with that this is just an image of a serious motor
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=944s,944,now that the investigators come out they close the road down and they do their own investigation we're using the Drone to give an overall view of the scene which you can see
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1067s,1067,shootings down in the New London area as well by using the Drone they thought that people were going to run when they stopped the car if the car stopped we
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1073s,1073,people were going to run when they stopped the car if the car stopped we used the Drone you could see the the photo on the top left is the actual point of view from where the Drone was
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1078s,1078,used the Drone you could see the the photo on the top left is the actual point of view from where the Drone was above a zoomed in uh view you're able to see the officers conduct the motor
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1139s,1139,Haven assisted on a search warrant and a restaurant warrant for him in this complex and they asked for the Drone to be overhead there was a video here it's not going to
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1175s,1175,demonstrated um unfortunately the this particular drone uh has a two battery system so you're able to fly 30 to 40 minutes flight time depending on what you're
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1266s,1266,um I arrived on scene and I think from deploying the Drone to the subject taking the custody was under 10 minutes so what could have been hours and hours
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1300s,1300,this is all from outside so we provided um all this information in real time from the images from the Drone to the command post to the team the end the entry team outside and you can see
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1325s,1325,back a lock box this way the Command Staff can see what's going on in the Drone as it's being flown up in the air the team leader was watching uh the video on that
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1352s,1352,thing that runs in the background so all our flights are tracked it tracks our uh the maintenance for the Drone the batteries and it gives us flight logs so every time our drone goes up in the air
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1355s,1355,the maintenance for the Drone the batteries and it gives us flight logs so every time our drone goes up in the air a flight logs created uh longitude latitude altitude everything is recorded
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1424s,1424,that's about it and what's looking forward into the future for the program is um there's a drone is a first responder is a program that's you're seeing a lot now if you search up
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1443s,1443,um and on your own time look that up and they have lifting uh videos of them using their drone it requires a lot of um other training and you'd have to get a
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1509s,1509,mic so we can pick it up on the camera thank you um I wanted to know if the images you received from the Drone have they been successful in any Court proceedings have there been any issues
Southington,transcript,drone,drone,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=1570s,1570,you know is there anything prohibiting you at all any laws in place using the Drone or anything that would really kind of handicap the use that you have for it or maybe bringing certain
